,BSU_07840,BSU_16730,BSU_16740,GROWMATCH,BSU_39720,BSU_30820,BSU_06310,BSU_36370,BSU_18620,BSU_07330,BSU_15910,GAPFILLING,BSU_40110,BSU_38560,BSU_03900,BSU_37960,BSU_07350,BSU_19310,BSU_38830,BSU_39860,BSU_32830,BSU_24170,BSU_10350,BSU_29210,BSU_29200,BSU_35530,BSU_13910,BSU_13900,BSU_07700,BSU_11210,BSU_11200,BSU_36010,BSU_28310,BSU_28300,BSU_29470,BSU_37850,BSU_37870,BSU_37170,BSU_32820,BSU_04520,BSU_24150,BSU_11340,BSU_11330,BSU_10170,BSU_15350,BSU_10070,BSU_19710,BSU_18000,BSU_11220,BSU_04620,BSU_15920,BSU_29680,BSU_29560,BSU_00760,BSU_00740,BSU_00750,BSU_14520,BSU_06560,BSU_01370,BSU_29010,BSU_11580,BSU_38710,BSU_36470,BSU_14190,BSU_23610,BSU_27610,BSU_15600,BSU_10910,BSU_06440,BSU_40420,BSU_35010,BSU_37490,BSU_11190,BSU_32520,BSU_27270,BSU_01660,BSU_00730,BSU_29970,BSU_06520,BSU_19370,BSU_19360,BSU_27760,BSU_18540,BSU_07570,BSU_09410,BSU_04560,BSU_31930,BSU_12980,BSU_04640,BSU_27810,BSU_31400,BSU_10320,BSU_18430,BSU_27010,BSU_05740,BSU_12390,BSU_30230,BSU_13570,BSU_22680,BSU_22670,BSU_30220,BSU_14180,BSU_07640,BSU_10930,BSU_15570,BSU_14000,BSU_28800,BSU_32550,BSU_32580,BSU_32590,BSU_28730,BSU_28740,BSU_30270,BSU_31540,BSU_31560,BSU_31570,BSU_28750,BSU_32600,BSU_31550,BSU_30280,BSU_30290,BSU_33960,BSU_39270,BSU_13620,BSU_00270,BSU_14630,BSU_40320,BSU_29440,BSU_29450,BSU_33330,BSU_40330,BSU_37760,BSU_02990,BSU_02980,BSU_03000,BSU_30070,BSU_16750,BSU_30540,BSU_39920,BSU_10790,BSU_25790,BSU_36030,BSU_05340,BSU_22410,BSU_15490,BSU_16760,BSU_28475,BSU_03790,BSU_27870,BSU_23580,BSU_02690,BSU_23570,BSU_02340,BSU_22370,BSU_37690,BSU_09570,BSU_11500,BSU_25780,BSU_24770,BSU_32810,BSU_32410,gene_s0001,BSU_34930,BSU_34920,BSU_36850,BSU_36830,BSU_36870,BSU_36840,BSU_36860,BSU_36880,BSU_36820,BSU_36810,BSU_36800,BSU_23280,BSU_27090,BSU_31060,BSU_05840,BSU_39260,BSU_03410,BSU_31360,BSU_31370,BSU_30200,BSU_24070,BSU_08830,BSU_08850,BSU_08840,BSU_15650,BSU_39050,BSU_38630,BSU_08820,BSU_07920,BSU_33170,BSU_33160,BSU_33180,BSU_11230,BSU_15520,BSU_15510,BSU_11240,BSU_33490,BSU_13850,BSU_26650,BSU_07280,BSU_38580,BSU_38590,BSU_05820,BSU_38390,BSU_05810,BSU_05830,BSU_38570,BSU_30240,BSU_33830,BSU_33700,BSU_33820,BSU_33810,BSU_33710,BSU_33720,BSU_33800,BSU_31050,BSU_22710,BSU_22690,BSU_07610,BSU_39060,BSU_26860,BSU_38770,BSU_00460,BSU_08000,BSU_24740,BSU_25500,BSU_09840,BSU_36130,BSU_36120,BSU_29140,BSU_09440,BSU_37150,BSU_03950,BSU_33500,BSU_14890,BSU_14900,BSU_14910,BSU_14920,BSU_22560,BSU_22540,BSU_22550,BSU_39500,BSU_39490,BSU_39480,BSU_27250,BSU_11880,BSU_38160,BSU_38140,BSU_38150,BSU_38170,BSU_27330,BSU_39410,BSU_32180,BSU_39020,BSU_22890,BSU_02460,BSU_12920,BSU_00150,BSU_00140,BSU_11670,BSU_07750,BSU_23380,BSU_32170,BSU_16540,BSU_23260,BSU_30210,BSU_25580,BSU_25300,BSU_22090,BSU_22110,BSU_29750,BSU_22100,BSU_15680,BSU_21870,BSU_32000,BSU_31980,BSU_22490,BSU_16770,BSU_21810,BSU_28080,BSU_30800,BSU_31420,BSU_30810,BSU_00780,BSU_15540,BSU_15530,BSU_15500,BSU_05660,BSU_19550,BSU_07830,BSU_05480,BSU_22700,BSU_23080,BSU_24470,BSU_12930,BSU_12950,BSU_12940,BSU_12960,BSU_39730,BSU_13590,BSU_24280,BSU_25160,BSU_29060,BSU_15110,BSU_14440,BSU_35950,BSU_35960,BSU_35940,BSU_35930,BSU_39420,BSU_00280,BSU_37060,BSU_19630,BSU_23490,BSU_20020,BSU_17660,BSU_16550,BSU_24270,BSU_28540,BSU_17170,BSU_33900,BSU_13600,BSU_39450,BSU_17180,BSU_18250,BSU_10360,BSU_28560,BSU_04170,BSU_10270,BSU_37120,BSU_40190,BSU_10130,BSU_37670,BSU_36710,BSU_08860,BSU_03820,BSU_01620,BSU_03800,BSU_03830,BSU_01610,BSU_03810,BSU_01630,BSU_38260,BSU_38270,BSU_33320,BSU_33290,BSU_33300,BSU_33310,BSU_32940,BSU_08450,BSU_08440,BSU_08460,BSU_38040,BSU_39380,BSU_38110,BSU_03860,BSU_14560,BSU_15720,BSU_16670,BSU_00770,BSU_27200,BSU_38060,BSU_14390,BSU_32610,BSU_27050,BSU_14400,BSU_27040,BSU_27060,BSU_27070,BSU_24890,BSU_13110,BSU_24310,BSU_33040,BSU_04440,BSU_04470,BSU_03930,BSU_02830,BSU_00500,BSU_07270,BSU_37840,BSU_08710,BSU_28120,BSU_15890,BSU_18070,BSU_35740,BSU_22830,BSU_09300,BSU_13130,BSU_35020,BSU_02360,BSU_23850,BSU_31350,BSU_02510,BSU_02480,BSU_38200,BSU_30300,BSU_38190,BSU_35670,BSU_30850,BSU_18180,BSU_12360,BSU_02350,BSU_33940,BSU_29020,BSU_06510,BSU_02230,BSU_22740,BSU_22760,BSU_38920,BSU_18410,BSU_23910,BSU_36900,BSU_19520,BSU_40070,BSU_01680,BSU_13890,BSU_08200,BSU_40120,BSU_02490,BSU_10520,BSU_03920,BSU_30970,BSU_30960,BSU_27430,BSU_27460,BSU_27440,BSU_27450,BSU_17460,BSU_02420,BSU_18470,BSU_13120,BSU_22960,BSU_37790,BSU_14830,BSU_02430,BSU_06490,BSU_28390,BSU_18450,BSU_18440,BSU_10220,BSU_09130,BSU_28170,BSU_02140,BSU_17000,BSU_40040,BSU_24560,BSU_32800,BSU_24570,BSU_24550,BSU_34680,BSU_34190,BSU_03060,BSU_09280,BSU_28690,BSU_28680,BSU_09290,BSU_17090,BSU_24790,BSU_32130,BSU_06360,BSU_23860,BSU_40080,BSU_40060,BSU_24180,BSU_02130,BSU_09620,BSU_21900,BSU_22780,BSU_27600,BSU_11600,BSU_13170,BSU_00680,BSU_12300,BSU_24160,BSU_32840,BSU_30690,BSU_34670,BSU_02410,BSU_14870,BSU_12080,BSU_14880,BSU_38300,BSU_24850,BSU_06170,BSU_05860,BSU_07990,BSU_29350,BSU_29360,BSU_29340,BSU_29380,BSU_39350,BSU_39390,BSU_34910,BSU_29620,BSU_28150,BSU_17150,BSU_18230,BSU_38020,BSU_03210,BSU_37780,BSU_00790,BSU_18560,BSU_32260,BSU_32240,BSU_21910,BSU_22620,BSU_32480,BSU_32470,BSU_32490,BSU_06370,BSU_29990,BSU_37940,BSU_22060,BSU_32440,BSU_32430,BSU_29130,BSU_31990,BSU_30830,BSU_05070,BSU_31970,BSU_34870,BSU_34890,BSU_34900,BSU_22660,BSU_24080,BSU_26710,BSU_29600,BSU_26700,BSU_26690,BSU_02390,BSU_38550,BSU_00090,BSU_39700,BSU_10850,BSU_39710,BSU_06230,BSU_39810,BSU_22870,BSU_28270,BSU_28250,BSU_28260,BSU_28280,BSU_39370,BSU_28290,BSU_31200,BSU_07940,BSU_14210,BSU_31090,BSU_31100,BSU_14510,BSU_13500,BSU_26640,BSU_07080,BSU_34130,BSU_02810,BSU_31220,BSU_06990,BSU_06980,BSU_07110,BSU_06970,BSU_03050,BSU_07160,BSU_32660,BSU_40860,BSU_38370,BSU_23930,BSU_26940,BSU_15900,BSU_19690,BSU_34640,BSU_10870,BSU_37040,BSU_08180,BSU_04000,BSU_31290,BSU_31580,BSU_23560,BSU_40850,BSU_12020,BSU_35790,BSU_05870,BSU_12350,BSU_12010,BSU_18260,BSU_18210,BSU_18240,BSU_18239,BSU_24130,BSU_24120,BSU_24140,BSU_12320,BSU_29120,BSU_13610,BSU_23550,BSU_29880,BSU_37050,BSU_29220,BSU_25070,BSU_00910,BSU_12310,BSU_00900,BSU_09110,BSU_32740,BSU_32730,BSU_09080,BSU_30420,BSU_32750,BSU_30450,BSU_09070,BSU_30410,BSU_30550,BSU_13180,BSU_38960,BSU_38950,BSU_21680,BSU_21690,BSU_18220,BSU_22480,BSU_13300,BSU_14670,BSU_34560,BSU_02840,BSU_39760,BSU_03982,BSU_12340,BSU_02470,BSU_34350,BSU_03990,BSU_01780,BSU_07230,BSU_19730,BSU_19720,BSU_27260,BSU_38990,BSU_38980,BSU_30870,BSU_33200,BSU_22140,BSU_29050,BSU_33400,BSU_04200,BSU_32530,BSU_13020,BSU_34570,BSU_15180,BSU_03180,BSU_35780,BSU_39540,BSU_06500,BSU_10810,BSU_22130,BSU_11720,BSU_26800,BSU_08650,BSU_06480,BSU_06460,BSU_06470,BSU_04570,BSU_03460,BSU_03450,BSU_35750,BSU_10940,BSU_13930,BSU_08590,BSU_10950,BSU_24530,BSU_37640,BSU_10250,BSU_08080,BSU_08060,BSU_08090,BSU_08070,BSU30430,BSU30450,BSU30410,BSU30420,BSU30440,BSU_09540,BSU_07630,BSU_39670,BSU_06240,BSU_36000,BSU_34730,BSU_25710,BSU_24190,BSU_27580,BSU_21410,BSU_35620,BSU_31120,BSU_01530,BSU_39740,BSU_39750,BSU_37540,BSU_31150,BSU_16530,BSU_30740,BSU_30770,BSU_30750,BSU_30760,BSU_32030,BSU_10370,BSU_06430,BSU_06420,BSU_22750,BSU_38490,BSU_13400,BSU_25560,BSU_15710,BSU_15940,BSU_28990,BSU_06610,BSU_23210,BSU_20500,BSU_18100,BSU_00310,BSU_29230,BSU_22350,BSU_16580,BSU_23220,BSU_00020,BSU_00010,BSU_18090,BSU_06620,BSU_25210,BSU_40440,BSU_16120,BSU_00190,BSU_22790,BSU_00070,BSU_28980,BSU_06060,BSU_00060,BSU_40900,BSU_01070,BSU_22450,BSU_41050,BSU_25200,BSU_09510,BSU_27500,BSU_16600,BSU_16030,BSU_15930,BSU_40400,BSU_08930,BSU_01080,BSU_40410,BSU_01430,BSU_04360,BSU_30940,BSU_01670,BSU_18800,BSU_02090,BSU_32330,BSU_25310,BSU_30950,BSU_16920,BSU_02290,BSU_02270,BSU_30980,BSU_28720,BSU_28510,BSU_35570,BSU_35590,BSU_35540,BSU_35560,BSU_35600,BSU_35610,BSU_35550,BSU_30720,BSU_30710,BSU_38750,BSU_38760,BSU_38530,BSU_38500,BSU_38520,BSU_38510,BSU_35720,BSU_35760,BSU_35710,BSU_35700,BSU_05910,BSU_16950,BSU_25000,BSU_21920,BSU_13350,BSU_35730,BSU_35520,BSU_37240,BSU_36590,BSU_33380,BSU_33370,BSU_33390,BSU_22430,BSU_11010,BSU_13550,BSU_13560,BSU_02750,BSU_02760,BSU_32100,BSU_32200,BSU_12290,BSU_11610,BSU_03130,BSU_31750,BSU_31650,BSU_31640,BSU_31600,BSU_31610,BSU_31630,BSU_31660,BSU_31620,BSU_22730,BSU_36510,BSU_25640,BSU_00170,BSU_31760,BSU_27860,BSU_03330,BSU_37320,BSU_13040,BSU_28360,BSU_37600,BSU_05780,BSU_37270,BSU_37250,BSU_37280,BSU_37260,BSU_03310,BSU_03320,BSU_03300,BSU_03290,BSU_11250,BSU_10020,BSU_24040,BSU_24030,BSU_24060,BSU_24050,BSU_15550,BSU_04090,BSU_03630,BSU_03640,BSU_03652,BSU_40340,BSU_15560,BSU_33240,BSU_18670,BSU_12910,BSU_23800,BSU_18480,BSU_22420,BSU_15190,BSU_24090,BSU_14860,BSU_14610,BSU_29190,BSU_01770,BSU_23070,BSU_33930,BSU_13010,BSU_33910,BSU_34550,BSU_07520,BSU_07510,BSU_07490,BSU_07500,BSU_12840,BSU_24980,BSU_24950,BSU_24960,BSU_24970,BSU_24990,BSU_09310,BSU_11710,BSU_00700,BSU_23760,BSU_38240,BSU_34970,BSU_40550,BSU_28130,BSU_15700,BSU_30560,BSU_23920,BSU_23500,BSU_22610,BSU_27900,BSU_10140,BSU_18830,BSU_06530,BSU_22650,BSU_34860,BSU_06450,BSU_34880,BSU_03200,BSU_32850,BSU_06660,BSU_03220,BSU_00510,BSU_22600,BSU_04740,BSU_37660,BSU_15020,BSU_03070,BSU_00120,BSU_00110,BSU_29180,BSU_39400,BSU_39980,BSU_27850,BSU_29300,BSU_23250,BSU_23270,BSU_23240,BSU_35920,BSU_28790,BSU_28780,BSU_30670,BSU_23050,BSU_31180,BSU_20040,BSU_17370,BSU_17380,BSU_15790,BSU_36920,BSU_15590,BSU_06160,BSU_06150,BSU_29290,BSU_39470,BSU_26790,BSU_00930,BSU_23770,BSU_15630,BSU_15620,BSU_25660,BSU_03150,BSU_11870,BSU_01580,BSU_15580,BSU_34660,BSU_26600,BSU_37500,BSU_03910,BSU_30790,BSU_30780,BSU_28430,BSU_28440,BSU_28450,BSU_16100,BSU_16090,BSU_38050,BSU_33430,BSU_33440,BSU_12380,BSU_37110,BSU_37830,BSU_34280,BSU_35690,BSU_34300,BSU_35680,BSU_13230,BSU_13210,BSU_13240,BSU_13220,BSU_15850,BSU_15860,BSU_16990,BSU_21770,BSU_32250,BSU_17890,BSU_15800,BSU_17680,BSU_21820,BSU_11650,BSU_05900,BSU_38290,BSU_39690,BSU_33920,BSU_32110,BSU_34790,BSU_07810,BSU_07800,BSU_22630,BSU_22640,BSU_10010,BSU_13960,BSU_32370,BSU_35660,BSU_38860,BSU_36760,BSU_15220,BSU_15200,BSU_29790,BSU_15230,BSU_36230,BSU_30860,BSU_35580,BSU_16510,BSU_13580,BSU_15610,BSU_03280,BSU_28140,BSU_10120,BSU_15470,BSU_36890,BSU_15480,BSU_39360,BSU_36650,BSU_36660,BSU_36640,BSU_32450,BSU_22070,BSU_17600,BSU_17610,BSU_17570,BSU_02860,BSU_02850,BSU_02870,BSU04340
h2o_c,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,140.47690909090917,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
